Id,SalePrice
2736,141993.26737629558
2737,121143.17634741036
2738,140794.53520194493
2739,154474.64813634224
2740,128556.81893886456
2741,145196.26965870618
2742,148746.6696059422
2743,144078.93854859556
2744,144095.23981284213
2745,134742.87324427362
2746,130927.51720379766
2747,156695.19307100517
2748,124759.46914096222
2749,128891.4999231981
2750,134152.49100249764
2751,127403.2161488317
2752,228106.9923580654
2753,154669.6067908772
2754,183417.13980173852
2755,129998.93991531554
2756,88693.16704178482
2757,73988.74128700762
2758,81539.82172193617
2759,157386.91669836687
2760,133621.7211442157
2761,142106.69263737142
2762,143540.1798746628
2763,177471.06992484987
2764,169809.41973286206
2765,265279.5896386964
2766,133909.69134362164
2767,91448.77210497741
2768,129735.36501042263
2769,125272.64701061722
2770,158893.22209642598
2771,119771.41979244121
2772,122520.90889548446
2773,145601.0508776351
2774,138599.0893416407
2775,121161.46261555095
2776,144198.6992946783
2777,139488.12158817897
2778,136677.9493898542
2779,125523.47663384084
2780,102435.77457461687
2781,102216.95100205255
2782,96467.59596257588
2783,105463.10524271383
2784,127011.9553102721
2785,141447.85102757975
2786,70756.47150921224
2787,116970.67403052367
2788,88093.06622436186
2789,205328.05522758517
2790,97736.01862242386
2791,118921.68743099885
2792,72035.48165560637
2793,159980.1644160982
2794,97807.28368826892
2795,118770.72483501736
2796,102768.02781323486
2797,177530.14275042474
2798,120295.30229320328
2799,121019.71983590047
2800,78069.61623853557
2801,111439.32350530985
2802,132792.15254321703
2803,153721.37269129438
2804,144326.6757138877
2805,94571.66488557734
2806,90203.58525503185
2807,159010.7432203762
2808,145785.8734514018
2809,124514.34659119639
2810,135158.35341189083
2811,153557.59888507132
2812,140305.3964842917
2813,149917.34967804322
2814,152302.64752605636
2815,95321.4405341951
2816,222978.93689890942
2817,129399.79969781704
2818,128980.18103608063
2819,167432.7963247614
2820,137348.83789958243
2821,102588.10033291217
2822,189248.5114642435
2823,227985.7088660705
2824,170314.42950989018
2825,143169.3540731618
2826,131917.9218137506
2827,139304.07549599203
2828,196188.7033149366
2829,174404.75867270603
2830,233583.17407222016
2831,189990.08109480745
2832,207967.0136928523
2833,298823.77261957276
2834,214825.51752343564
2835,222904.27578328518
2836,194493.74270134693
2837,159795.3853614525
2838,144478.52677529494
2839,178590.3238138964
2840,190666.35536179392
2841,202206.56689259326
2842,222609.97974789495
2843,147979.68021299804
2844,158548.72944516677
2845,120746.54330844157
2846,212516.0804382453
2847,195036.2066968549
2848,213080.26013704418
2849,210825.83468399846
2850,274241.9702150483
2851,233531.26829032364
2852,225899.32063450286
2853,226761.65512612098
2854,137534.76535004744
2855,199974.36479332103
2856,209428.5545263471
2857,193230.27560513598
2858,201332.82916323736
2859,139730.29470713646
2860,123900.47671916563
2861,131541.11368690073
2862,187375.82896554095
2863,121020.3364296139
2864,249855.04192721203
2865,135694.457312484
2866,133764.04431644693
2867,86657.00798328129
2868,115385.83627471987
2869,123046.953606582
2870,151516.7824791463
2871,110144.71251047208
2872,57729.44031610331
2873,104736.63541184113
2874,136391.435012411
2875,117613.48017174966
2876,163081.90678721224
2877,137303.70783791496
2878,171834.2600559113
2879,141468.25491700333
2880,111364.15066190496
2881,135410.24258059656
2882,154685.25013518232
2883,172131.82903021414
2884,177519.23976507637
2885,181417.39535256583
2886,184878.3175840745
2887,102341.85794022723
2888,128938.84335454484
2889,63459.85048715499
2890,82134.82434371792
2891,136147.39460315296
2892,51081.33165100847
2893,113077.08318205213
2894,52907.11001587445
2895,320530.01481696696
2896,281711.08609134494
2897,192361.12397855963
2898,154258.0890583711
2899,228660.5624960304
2900,158778.81423060765
2901,186791.0396896049
2902,184124.71281531014
2903,341219.5813568677
2904,342134.894729807
2905,103309.9827495555
2906,201356.3981987513
2907,113745.68795251552
2908,125434.7752283698
2909,151451.16831296607
2910,82112.78832688271
2911,84844.45846181757
2912,147372.86937882437
2913,84961.2019710917
2914,83093.696578291
2915,81964.59611666184
2916,83072.04068509722
2917,153178.35008212135
2918,113052.21522410691
2919,230242.37604788362
